feature-extraction,run#,epoch,state,AMI,ARI,NMI
SBERT,16,100,12,0.518867,0.547944,0.518880
SBERT,16,115,14,0.518602,0.547204,0.518615
SBERT,16,130,16,0.518810,0.547817,0.518824
SBERT,16,145,18,0.518673,0.547558,0.518686
SBERT,16,160,20,0.518892,0.548074,0.518905
SBERT,16,175,22,0.518701,0.547433,0.518714
SBERT,16,190,24,0.518636,0.547244,0.518649
SBERT,16,205,26,0.518672,0.547556,0.518685
SBERT,16,220,28,0.518704,0.547527,0.518717
SBERT,16,235,30,0.518723,0.547510,0.518737
SBERT,16,250,32,0.518679,0.547537,0.518692
SBERT,16,265,34,0.518956,0.548140,0.518969
SBERT,16,280,36,0.518172,0.547624,0.518185
SBERT,16,295,38,0.518653,0.547536,0.518666
SBERT,17,25,2,0.518000,0.547854,0.518013
SBERT,17,40,4,0.518584,0.547146,0.518597
SBERT,17,55,6,0.518649,0.547506,0.518662
SBERT,17,70,8,0.518672,0.547556,0.518685
SBERT,17,85,10,0.518623,0.547216,0.518636
SBERT,17,100,12,0.518867,0.547944,0.518880
SBERT,17,115,14,0.518602,0.547204,0.518615
SBERT,17,130,16,0.518810,0.547817,0.518824
SBERT,17,145,18,0.518673,0.547558,0.518686
SBERT,17,160,20,0.518892,0.548074,0.518905
SBERT,17,175,22,0.518701,0.547433,0.518714
SBERT,17,190,24,0.518636,0.547244,0.518649
SBERT,17,205,26,0.518672,0.547556,0.518685
SBERT,17,220,28,0.518704,0.547527,0.518717
SBERT,17,235,30,0.518723,0.547510,0.518737
SBERT,17,250,32,0.518679,0.547537,0.518692
SBERT,17,265,34,0.518956,0.548140,0.518969
SBERT,17,280,36,0.518172,0.547624,0.518185
SBERT,17,295,38,0.518653,0.547536,0.518666
SBERT,18,25,2,0.518000,0.547854,0.518013
SBERT,18,40,4,0.518584,0.547146,0.518597
SBERT,18,55,6,0.518649,0.547506,0.518662
SBERT,18,70,8,0.518672,0.547556,0.518685
SBERT,18,85,10,0.518623,0.547216,0.518636
SBERT,18,100,12,0.518867,0.547944,0.518880
SBERT,18,115,14,0.518602,0.547204,0.518615
SBERT,18,130,16,0.518810,0.547817,0.518824
SBERT,18,145,18,0.518673,0.547558,0.518686
SBERT,18,160,20,0.518892,0.548074,0.518905
SBERT,18,175,22,0.518701,0.547433,0.518714
SBERT,18,190,24,0.518636,0.547244,0.518649
SBERT,18,205,26,0.518672,0.547556,0.518685
SBERT,18,220,28,0.518704,0.547527,0.518717
SBERT,18,235,30,0.518723,0.547510,0.518737
SBERT,18,250,32,0.518679,0.547537,0.518692
SBERT,18,265,34,0.518956,0.548140,0.518969
SBERT,18,280,36,0.518172,0.547624,0.518185
SBERT,18,295,38,0.518653,0.547536,0.518666
SBERT,19,25,2,0.518000,0.547854,0.518013
SBERT,19,40,4,0.518584,0.547146,0.518597
SBERT,19,55,6,0.518649,0.547506,0.518662
SBERT,19,70,8,0.518672,0.547556,0.518685
SBERT,19,85,10,0.518623,0.547216,0.518636
SBERT,19,100,12,0.518867,0.547944,0.518880
SBERT,19,115,14,0.518602,0.547204,0.518615
SBERT,19,130,16,0.518810,0.547817,0.518824
SBERT,19,145,18,0.518673,0.547558,0.518686
SBERT,19,160,20,0.518892,0.548074,0.518905
SBERT,19,175,22,0.518701,0.547433,0.518714
SBERT,19,190,24,0.518636,0.547244,0.518649
SBERT,19,205,26,0.518672,0.547556,0.518685
SBERT,19,220,28,0.518704,0.547527,0.518717
SBERT,19,235,30,0.518723,0.547510,0.518737
SBERT,19,250,32,0.518679,0.547537,0.518692
SBERT,19,265,34,0.518956,0.548140,0.518969
SBERT,19,280,36,0.518172,0.547624,0.518185
SBERT,19,295,38,0.518653,0.547536,0.518666
SBERT,20,25,2,0.518000,0.547854,0.518013
SBERT,20,40,4,0.518584,0.547146,0.518597
SBERT,20,55,6,0.518649,0.547506,0.518662
SBERT,20,70,8,0.518672,0.547556,0.518685
SBERT,20,85,10,0.518623,0.547216,0.518636
SBERT,20,100,12,0.518867,0.547944,0.518880
SBERT,20,115,14,0.518602,0.547204,0.518615
SBERT,20,130,16,0.518810,0.547817,0.518824
SBERT,20,145,18,0.518673,0.547558,0.518686
SBERT,20,160,20,0.518892,0.548074,0.518905
SBERT,20,175,22,0.518701,0.547433,0.518714
SBERT,20,190,24,0.518636,0.547244,0.518649
SBERT,20,205,26,0.518672,0.547556,0.518685
SBERT,20,220,28,0.518704,0.547527,0.518717
SBERT,20,235,30,0.518723,0.547510,0.518737
SBERT,20,250,32,0.518679,0.547537,0.518692
SBERT,20,265,34,0.518956,0.548140,0.518969
SBERT,20,280,36,0.518172,0.547624,0.518185
SBERT,20,295,38,0.518653,0.547536,0.518666
